Device,Element,Linac Z (m)*,Control System Name*,PS String,PS Config,Imin Val,Imin Uom,Imax Val,Imax Uom,Bmin Val,Bmin Uom,Bmax Val,Bmax Uom
YCOR,YC30403,2984.0978,YCOR:LI30:403,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YCDL4,3382.246001,YCOR:LTUH:563,,Individual,-12,A,12,A,-0.06,kG-m,0.06,kG-m
YCOR,YCDD,3750.831654,YCOR:DMPH:440,,Individual,-6,A,6,A,-0.109,kG-m,0.109,kG-m
BEND,BY2,3252.354457,BEND:LTUH:175,BY1,String,0,A,9.9,A,0.097,GeV/c,17.5,GeV/c
QUAD,QT42,3396.331714,QUAD:LTUH:590,QT12,String,0,A,144,A,0.96,kG,250,kG
QUAD,QEM2,3405.214377,QUAD:LTUH:640,,Individual,-120,A,120,A,-112,kG,112,kG
QUAD,QE35,3503.708493,QUAD:LTUH:760,QE31,String,0,A,15,A,0.305,kG,25,kG
QUAD,QUM1,3536.13623,QUAD:LTUH:820,,Individual,-120,A,120,A,-100,kG,100,kG
XCOR,XC09,2032.708829,XCOR:IN20:721,,Individual,-8,A,8,A,-0.006,kG-m,0.006,kG-m
XCOR,XCS1,2032.615702,XCOR:IN20:911,,Individual,-8,A,8,A,-0.006,kG-m,0.006,kG-m
XCOR,XC21101,2035.488562,XCOR:LI21:101,,Individual,-12,A,12,A,-0.007,kG-m,0.007,kG-m
XCOR,XCDL19,3342.066979,XCOR:LTUS:448,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCDL22,3366.143779,XCOR:LTUS:508,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCEM3B,3417.251765,XCOR:LTUS:658,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCCUS8,3137.786782,YCOR:CLTS:573,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YC02,2019.849858,YCOR:IN20:312,,Individual,-12,A,12,A,-0.003,kG-m,0.003,kG-m
YCOR,YC21166,2041.492665,YCOR:LI21:166,,Individual,-12,A,12,A,-0.007,kG-m,0.007,kG-m
YCOR,YC26703,2614.65,YCOR:LI26:703,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC30803,3033.5777,YCOR:LI30:803,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YCUM4,3555.108783,YCOR:LTUH:877,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCEM4B,3421.582638,YCOR:LTUS:677,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
QUAD,QUM3,3551.307905,QUAD:LTUH:860,,Individual,-120,A,120,A,-100,kG,100,kG
BEND,BCX11314,1039.6584,BEND:LI11:314,BCX11331,String,0,A,350,A,0.0006,GeV/c,0.3689,GeV/c
BEND,BCX11331,1042.2965,BEND:LI11:331,BCX11331,String Main,0,A,350,A,0.0009,GeV/c,0.3695,GeV/c
QUAD,QE10441,1009.198299,QUAD:IN10:441,,Individual,-6,A,6,A,-10.0984,kG,10.1353,kG
QUAD,QE10525,1011.7198,QUAD:IN10:525,,Individual,-6,A,6,A,-10.1249,kG,10.1449,kG
QUAD,QM10631,1015.309259,QUAD:IN10:631,,Individual,-6,A,6,A,-10.1317,kG,10.1375,kG
QUAD,QM11393,1052.038668,QUAD:LI11:393,,Individual,-30,A,30,A,-17.3171,kG,16.9091,kG
QUAD,Q12401,1154.5528,LI12:QUAD:401,,Individual,0,A,20,A,0.5402,kG,11.3934,kG
QUAD,Q13301,1243.8084,LI13:QUAD:301,,Individual,0,A,20,A,-0.5404,kG,-11.3995,kG
QUAD,Q14901,1421.9731,QUAD:LI14:901,,Individual,0,A,110,A,-0.5406,kG,-62.5117,kG
QUAD,Q16201,1536.264,LI16:QUAD:201,,Individual,0,A,20,A,0.5415,kG,11.4198,kG
QUAD,Q16901,1622.9939,LI16:QUAD:901,,Individual,0,A,20,A,-0.5413,kG,-11.4198,kG
QUAD,Q18601,1788.8416,LI18:QUAD:601,,Individual,0,A,220,A,0.5417,kG,106.4878,kG
QUAD,Q19301,1853.4084,LI19:QUAD:301,,Individual,0,A,20,A,-0.5471,kG,-11.5418,kG
QUAD,Q19501,1878.0972,LI19:QUAD:501,,Individual,0,A,20,A,-0.5471,kG,-11.5418,kG
QUAD,Q19601,1890.4416,LI19:QUAD:601,,Individual,0,A,20,A,0.5471,kG,11.5418,kG
QUAD,QFXL2,3515.105369,QUAD:LTUS:772,,Individual,0,A,110,A,-0.2114,kG,-61.8229,kG
QUAD,QDAS1A,2967.213453,QUAD:DASEL:304,QDAS1A,String Main,0,A,190,A,-28.315,kG,-0.1446,kG
QUAD,Q1D,1999.206615,LI20:LGPS:3261,,Individual,0,A,475,A,2.0044,kG,386.8017,kG
XCOR,XCM11,276.827012,XCOR:L2B:1185,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
QUAD,QBP22,2168.931303,QUAD:BPN22:400,QBP10,String,0,A,30,A,-4.5112,kG,-0.1037,kG
QUAD,QBP25,2473.731303,QUAD:BPN25:400,,Individual,0,A,30,A,0.1052,kG,4.5121,kG
YCOR,YCBP15,1459.095933,YCOR:BPN15:409,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
YCOR,YCBP20,1967.095933,YCOR:BPN20:409,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
XCOR,XCBP24,2373.267333,XCOR:BPN24:406,,Individual,-2,A,2,A,-0.015597242,kG-m,0.015597242,kG-m
XCOR,XCBP25,2474.867333,XCOR:BPN25:406,,Individual,-2,A,2,A,-0.015597242,kG-m,0.015597242,kG-m
XCOR,XCL5P,849.267333,XCOR:DOG:408,,Individual,-1,A,1,A,-0.010493179,kG-m,0.010493179,kG-m
SEPT,BLRDAS,2941.687003,BEND:DASEL:210,BRDAS1,String,0,A,130,A,0.05,GeV/c,7.6208,GeV/c
KICK,BKYSP2S,2870.552003,KICK:SPS:390,,Individual,0,A,70,A,0,kG-m,0.04,kG-m
KICK,BKYSP3S,2871.852003,KICK:SPS:395,,Individual,0,A,70,A,0,kG-m,0.04,kG-m
XCOR,XCE204,385.498647,XCOR:EMIT2:912,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCSP3H,2876.662238,XCOR:SPH:414,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCSP1S,2925.397063,XCOR:SPS:578,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
YCOR,YCSP6S,2982.751544,YCOR:SPS:767,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
BEND,BCX363,3364.257643,BEND:LTUH:507,BCX362,String,0,A,250,A,0.0144,kG-m,4.5075,kG-m
BEND,BCX13,126.76752,BEND:BC1B:600,BCX12,String,0,A,375,A,0.0044,kG-m,1.2015,kG-m
QUAD,Q5,3150.895,QUAD:BSYH:640,,Individual,0,A,50,A,0.9861,kG,87.1482,kG
QUAD,QA0,3206.441327,QUAD:BSYH:910,,Individual,0,A,50,A,1.1775,kG,86.9286,kG
QUAD,QSP2H,2852.136686,QUAD:SPH:345,,Individual,0,A,200,A,-102.2547,kG,-0.2505,kG
QUAD,QSP7H,2956.918748,QUAD:SPH:675,,Individual,0,A,200,A,0.2525,kG,102.1049,kG
QUAD,QSP7S,2986.239744,QUAD:SPS:780,QSP3S,String,0,A,165,A,0.9799,kG,149.9316,kG
QUAD,QC005,46.39644,QUAD:COL0:400,,Individual,-12,A,12,A,-20.3883,kG,20.22,kG
QUAD,QC112,174.447052,QUAD:COL1:960,,Individual,-12,A,12,A,-20.3573,kG,20.1701,kG
QUAD,Q2C01,332.767252,QUAD:BC2B:150,,Individual,-12,A,12,A,-20.4615,kG,20.2778,kG
QUAD,QDG005,40.691515,QUAD:DIAG0:285,,Individual,-12,A,12,A,-20.3109,kG,20.1221,kG
QUAD,QDG011,49.161515,QUAD:DIAG0:470,,Individual,-12,A,12,A,-20.3743,kG,20.1817,kG
QUAD,QDG001,36.177603,QUAD:DIAG0:190,,Individual,0,A,30,A,0.0773,kG,10.1194,kG
QUAD,CQ12B,129.005478,QUAD:BC1B:750,,Individual,-12,A,12,A,-2.3699,kG,2.3595,kG
QUAD,QSP5H,2908.601244,QUAD:SPH:520,QSP5H,String Main,0,A,165,A,0.2594,kG,52.0594,kG
QUAD,QSP1,2849.133503,QUAD:SPD:330,,Individual,0,A,165,A,0.2799,kG,51.9441,kG
QUAD,QL2P,770.937775,QUAD:DOG:280,,Individual,0,A,165,A,-51.8606,kG,-0.2554,kG
QUAD,QDOG5,710.855773,QUAD:DOG:180,QDOG1,String,0,A,165,A,0.1179,kG,52.0237,kG
QUAD,Q0H02,9.152673,QUAD:HTR:140,,Individual,-30,A,30,A,-4.4812,kG,4.4762,kG
QUAD,QBP36,3051.740023,QUAD:SLTS:150,,Individual,0,A,190,A,0.0996,kG,28.4085,kG
QUAD,QBP11,1051.331303,QUAD:DOG:740,QBP10,String,0,A,30,A,0.0834,kG,4.4608,kG
QUAD,QBP12,1152.931303,QUAD:DOG:910,QBP10,String,0,A,30,A,-4.4887,kG,-0.0801,kG
QUAD,QDMP2,3752.827538,QUAD:DMPH:600,QDMP1,String,0,A,150,A,-38.5839,kG,-0.0818,kG
QUAD,QCM04,191.284282,QUAD:L2B:0485,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM11,276.827012,QUAD:L2B:1185,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
QUAD,QCM26,527.18374,QUAD:L3B:2685,,Individual,-20,A,20,A,-12.21000028,kG,12.21000028,kG
XCOR,XCC012,72.94864,XCOR:COL0:932,,Individual,-2,A,2,A,-0.0048,kG-m,0.0048,kG-m
XCOR,XCM17,414.65092,XCOR:L3B:1785,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM18,426.87131,XCOR:L3B:1885,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM31,588.28569,XCOR:L3B:3185,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
XCOR,XCM33,612.72647,XCOR:L3B:3385,,Individual,-20,A,20,A,-0.054,kG-m,0.054,kG-m
YCOR,YCM03,102.38726,YCOR:L1B:0385,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
YCOR,YCM05,203.504672,YCOR:L2B:0585,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
YCOR,YCM23,487.97326,YCOR:L3B:2385,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
YCOR,YCM25,512.41404,YCOR:L3B:2585,,Individual,-20,A,20,A,-0.0536,kG-m,0.0536,kG-m
BEND,BCXXL4,3510.056424,BEND:LTUS:766,BCXXL2,String,-17.5,A,17.5,A,-2.7915,kG-m,2.7597,kG-m
QUAD,QHXH27,3622.827233,QUAD:UNDH:2780,,Individual,-6.0020877,A,6.0052338,A,-42.403833,kG,42.457299,kG
QUAD,QHXH14,3570.663135,QUAD:UNDH:1480,,Individual,-6.0021511,A,6.0052478,A,-42.282178,kG,42.309469,kG
QUAD,QHXH47,3703.079692,QUAD:UNDH:4780,,Individual,-6.0021205,A,6.005178,A,-42.133698,kG,42.159332,kG
QUAD,QSXH31,3633.61429,QUAD:UNDS:3180,,Individual,-6.0058398,A,6.0042348,A,-43.613102,kG,43.541074,kG
XCOR,XCHX15,3574.675758,XCOR:UNDH:1580,,Individual,-1,A,1,A,-0.006238974,kG-m,0.006238974,kG-m
YCOR,YCHX46,3699.067069,YCOR:UNDH:4680,,Individual,-1,A,1,A,-0.005954105,kG-m,0.005954105,kG-m
YCOR,YCHX37,3662.953462,YCOR:UNDH:3780,,Individual,-1,A,1,A,-0.006066734,kG-m,0.006066734,kG-m
XCOR,XCHX40,3674.991331,XCOR:UNDH:4080,,Individual,-1,A,1,A,-0.006166618,kG-m,0.006166618,kG-m
YCOR,YCHX40,3674.991331,YCOR:UNDH:4080,,Individual,-1,A,1,A,-0.006060162,kG-m,0.006060162,kG-m
YCOR,YCHX28,3626.839856,YCOR:UNDH:2880,,Individual,-1,A,1,A,-0.006105215,kG-m,0.006105215,kG-m
XCOR,XCHX43,3687.0292,XCOR:UNDH:4380,,Individual,-1,A,1,A,-0.006195879,kG-m,0.006195879,kG-m
YCOR,YCHX43,3687.0292,YCOR:UNDH:4380,,Individual,-1,A,1,A,-0.006089657,kG-m,0.006089657,kG-m
YCOR,YCHX33,3646.902971,YCOR:UNDH:3380,,Individual,-1,A,1,A,-0.006125205,kG-m,0.006125205,kG-m
YCOR,YCSX36,3655.61405,YCOR:UNDS:3680,,Individual,-1,A,1,A,-0.005825938,kG-m,0.005825938,kG-m
XCOR,XCSX16,3567.615009,XCOR:UNDS:1680,,Individual,-1,A,1,A,-0.006526994,kG-m,0.006526994,kG-m
XCOR,XCSX32,3638.014242,XCOR:UNDS:3280,,Individual,-1,A,1,A,-0.007163555,kG-m,0.007163555,kG-m
XCOR,XCSX34,3646.814146,XCOR:UNDS:3480,,Individual,-1,A,1,A,-0.005866093,kG-m,0.005866093,kG-m
YCOR,YCSX29,3624.814386,YCOR:UNDS:2980,,Individual,-1,A,1,A,-0.006439883,kG-m,0.006439883,kG-m
YCOR,YCSX33,3642.414194,YCOR:UNDS:3380,,Individual,-1,A,1,A,-0.006526278,kG-m,0.006526278,kG-m
YCOR,YCSX24,3602.814625,YCOR:UNDS:2480,,Individual,-1,A,1,A,-0.006565063,kG-m,0.006565063,kG-m
YCOR,YCSX35,3651.214098,YCOR:UNDS:3580,,Individual,-1,A,1,A,-0.006227419,kG-m,0.006227419,kG-m
YCOR,YCSX39,3668.813906,YCOR:UNDS:3980,,Individual,-1,A,1,A,-0.005978686,kG-m,0.005978686,kG-m
XCOR,XCSX30,3629.214338,XCOR:UNDS:3080,,Individual,-1,A,1,A,-0.006228927,kG-m,0.006228927,kG-m
XCOR,XCHX20,3594.738873,XCOR:UNDH:2080,,Individual,-1,A,1,A,-0.006452642,kG-m,0.006452642,kG-m
XCOR,XCSX21,3589.614769,XCOR:UNDS:2180,,Individual,-1,A,1,A,-0.006168011,kG-m,0.006168011,kG-m
BEND,BXH4,2026.615721,BEND:IN20:481,BXH2,String,0,A,335,A,0.001382,kG-m,0.9,kG-m
BEND,BX12,2048.8278,BEND:LI21:231,BX12,String Main,0,A,350,A,0.0013318,kG-m,1,kG-m
BEND,BX21,2413.6663,BEND:LI24:720,BX22,String,0,A,240,A,0.01127,kG-m,9.9094,kG-m
QUAD,QE04,2027.719801,QUAD:IN20:525,,Individual,-12,A,12,A,-20,kG,20,kG
QUAD,QB,2032.917788,QUAD:IN20:731,,Individual,0,A,30,A,0,kG,16.5,kG
QUAD,QG03,2018.567691,QUAD:IN20:831,,Individual,-12,A,12,A,-4.8,kG,4.8,kG
QUAD,Q22301,2158.2084,QUAD:LI22:301,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q22501,2182.8972,QUAD:LI22:501,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q22801,2219.9304,QUAD:LI22:801,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q23901,2334.1939,QUAD:LI23:901,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q24601,2398.4416,QUAD:LI24:601,,Individual,0,A,200,A,0,kG,100,kG
QUAD,QM21,2412.826701,QUAD:LI24:713,,Individual,0,A,120,A,0,kG,200,kG
QUAD,QM22,2437.3111,QUAD:LI24:892,,Individual,0,A,120,A,-200,kG,0,kG
QUAD,Q25501,2487.6972,QUAD:LI25:501,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q25901,2537.3154,QUAD:LI25:901,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q26401,2576.9528,QUAD:LI26:401,,Individual,0,A,37.5,A,0,kG,21.17318,kG
QUAD,Q27301,2666.2084,QUAD:LI27:301,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q28701,2817.186,QUAD:LI28:701,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q29701,2918.786,QUAD:LI29:701,,Individual,0,A,37.5,A,-21.17318,kG,0,kG
QUAD,Q30701,3020.2,QUAD:LI30:701,,Individual,0,A,100,A,-106.28,kG,0,kG
XCOR,XC21402,2069.36,XCOR:LI21:402,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
XCOR,XC25502,2488.1044,XCOR:LI25:502,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC25900,2536.33,XCOR:LI25:900,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC26802,2626.74,XCOR:LI26:802,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
XCOR,XC28802,2829.94,XCOR:LI28:802,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
XCOR,XCVM2,3225.473805,XCOR:LTUH:115,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCQT42,3395.676261,XCOR:LTUH:588,,Individual,-12,A,12,A,-0.12,kG-m,0.12,kG-m
XCOR,XCXL1,3434.037203,XCOR:LTUS:722,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XCD3,3733.851681,XCOR:DMPH:392,,Individual,-12,A,12,A,-0.109,kG-m,0.109,kG-m
YCOR,YC21803,2118.99,YCOR:LI21:803,,Individual,-6,A,6,A,-0.015,kG-m,0.015,kG-m
YCOR,YC24503,2386.8148,YCOR:LI24:503,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC25203,2451.5149,YCOR:LI25:203,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC27203,2654.52,YCOR:LI27:203,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC27403,2679.21,YCOR:LI27:403,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC28503,2793.2846,YCOR:LI28:503,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YC29303,2870.1799,YCOR:LI29:303,,Individual,-6,A,6,A,-0.06243,kG-m,0.06243,kG-m
YCOR,YCBSYQ6,3171.546436,YCOR:BSYH:739,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCA0,3204.150867,YCOR:BSYH:901,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCXL1,3433.641221,YCOR:LTUS:721,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
QUAD,QUE1,3723.653364,QUAD:DMPH:300,,Individual,0,A,38,A,0.2538,kG,40.4209,kG
QUAD,QVM1,3224.992885,QUAD:LTUH:110,,Individual,0,A,144,A,-250,kG,-0.88,kG
QUAD,QVB1,3235.314704,QUAD:LTUH:130,QVB1,String Main,0,A,75,A,-130,kG,-0.91,kG
QUAD,QT23,3326.172515,QUAD:LTUH:395,QT11,String,0,A,73.1,A,-140,kG,-0.99,kG
QUAD,QE33,3468.445371,QUAD:LTUH:740,QE31,String,0,A,15,A,0.305,kG,25,kG
QUAD,QE36,3521.340055,QUAD:LTUH:770,QE31,String,0,A,15,A,-25,kG,-0.305,kG
QUAD,QUM4,3555.768776,QUAD:LTUH:880,,Individual,-120,A,120,A,-100,kG,100,kG
XCOR,XCUE2,3722.823373,XCOR:DMPH:298,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
XCOR,XC01,2018.594971,XCOR:IN20:221,,Individual,-6,A,6,A,-0.0011,kG-m,0.0011,kG-m
XCOR,XC06,2027.039781,XCOR:IN20:491,,Individual,-10,A,10,A,-0.012,kG-m,0.012,kG-m
XCOR,XCUM3,3550.767911,XCOR:LTUH:858,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCBP33,3188.645065,YCOR:BSYS:823,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YC05,2024.466651,YCOR:IN20:412,,Individual,-12,A,12,A,-0.007,kG-m,0.007,kG-m
YCOR,YC22603,2196.029,YCOR:LI22:603,,Individual,-6,A,6,A,-0.07,kG-m,0.07,kG-m
YCOR,YC25603,2500.8322,YCOR:LI25:603,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YC27703,2716.3512,YCOR:LI27:703,,Individual,-6,A,6,A,-0.0624,kG-m,0.06243,kG-m
YCOR,YCDBL1,3225.135825,YCOR:LTUS:111,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
YCOR,YCUM2B,3542.423681,YCOR:LTUS:839,,Individual,-6,A,6,A,-0.06,kG-m,0.06,kG-m
BEND,BCX14720,1397.664265,BEND:LI14:720,BCX14796,String,0,A,180,A,0.0087,GeV/c,5.4716,GeV/c
BEND,BCX14808,1409.717069,BEND:LI14:808,BCX14796,String,0,A,180,A,0.0086,GeV/c,5.5652,GeV/c
QUAD,QE10425,1008.869399,QUAD:IN10:425,,Individual,-6,A,6,A,-10.1047,kG,10.1491,kG
QUAD,QE10511,1011.400358,QUAD:IN10:511,,Individual,-6,A,6,A,-10.087,kG,10.1126,kG
QUAD,QM10771,1018.278315,QUAD:IN10:771,,Individual,-6,A,6,A,-10.1323,kG,10.1465,kG
QUAD,SQ10122,1002.435607,QUAD:IN10:122,,Individual,-6,A,6,A,-0.0091,kG,0.0095,kG
QUAD,QA11265,1034.33618,QUAD:LI11:265,,Individual,-12,A,12,A,-7.0453,kG,6.649,kG
QUAD,Q12301,1142.2084,LI12:QUAD:301,,Individual,0,A,20,A,-0.5402,kG,-11.3936,kG
QUAD,Q13501,1268.4972,LI13:QUAD:501,,Individual,0,A,20,A,-0.5404,kG,-11.3995,kG
QUAD,Q14201,1333.064,LI14:QUAD:201,,Individual,0,A,30,A,0.5408,kG,16.8011,kG
QUAD,Q14401,1357.7528,LI14:QUAD:401,,Individual,0,A,30,A,0.5408,kG,16.8011,kG
QUAD,Q14701,1394.786,QUAD:LI14:701,,Individual,0,A,110,A,-0.5406,kG,-62.5117,kG
QUAD,Q15301,1447.0084,LI15:QUAD:301,,Individual,0,A,20,A,-0.5411,kG,-11.4142,kG
QUAD,Q15501,1471.6972,LI15:QUAD:501,,Individual,0,A,20,A,-0.5411,kG,-11.4142,kG
QUAD,Q17301,1650.2084,LI17:QUAD:301,,Individual,0,A,20,A,-0.5418,kG,-11.4302,kG
QUAD,Q17401,1662.5528,LI17:QUAD:401,,Individual,0,A,20,A,0.542,kG,11.43,kG
QUAD,Q18501,1776.4972,LI18:QUAD:501,,Individual,0,A,20,A,-0.5417,kG,-11.4254,kG
QUAD,Q18701,1801.186,LI18:QUAD:701,,Individual,0,A,220,A,-0.5417,kG,-106.4878,kG
QUAD,Q19701,1902.786,LI19:QUAD:701,,Individual,0,A,20,A,-0.5471,kG,-11.5418,kG
QUAD,Q19801,1915.1304,LI19:QUAD:801,,Individual,0,A,20,A,0.5471,kG,11.5418,kG
QUAD,CQ11317,1040.058542,QUAD:LI11:317,,Individual,-12,A,12,A,-2.3732,kG,2.3533,kG
QUAD,Q0D,1996.98249,LI20:LGPS:3204,,Individual,0,A,475,A,-5.751,kG,-384.2939,kG
BEND,BCXHS3,3625.477871,BEND:UNDH:2850,BCXHS1,String,-6,A,6,A,-1.9439,kG-m,1.9276,kG-m
BEND,BCXHS4,3626.416861,BEND:UNDH:2870,BCXHS1,String,-6,A,6,A,-1.9355,kG-m,1.9228,kG-m
QUAD,QBP16,1559.331303,QUAD:BPN16:400,QBP10,String,0,A,30,A,-4.5112,kG,-0.1037,kG
QUAD,QBP19,1864.131303,QUAD:BPN19:400,QBP10,String,0,A,30,A,0.1052,kG,4.5121,kG
QUAD,QBP24,2372.131303,QUAD:BPN24:400,QBP10,String,0,A,30,A,-4.5112,kG,-0.1037,kG
QUAD,QBP26,2575.331303,QUAD:BPN26:400,,Individual,0,A,30,A,-4.5112,kG,-0.1037,kG
YCOR,YCBP17,1662.295933,YCOR:BPN17:409,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
XCOR,XCBP19,1865.267333,XCOR:BPN19:406,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
XCOR,XCBP21,2068.467333,XCOR:BPN21:406,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
XCOR,XCBP22,2170.067333,XCOR:BPN22:406,,Individual,-6,A,6,A,-0.018934093,kG-m,0.018934093,kG-m
YCOR,YCBP24,2373.495933,YCOR:BPN24:409,,Individual,-2,A,2,A,-0.015597242,kG-m,0.015597242,kG-m
YCOR,YCBP25,2475.095933,YCOR:BPN25:409,,Individual,-2,A,2,A,-0.015597242,kG-m,0.015597242,kG-m
XCOR,XCBP27,2678.067333,XCOR:BPN27:406,,Individual,-2,A,2,A,-0.015597242,kG-m,0.015597242,kG-m
YCOR,YCBP28,2779.776003,YCOR:BPN28:409,,Individual,-6,A,6,A,-0.046791725,kG-m,0.046791725,kG-m
XCOR,XCBP11,1052.850603,XCOR:DOG:744,,Individual,-1,A,1,A,-0.010493179,kG-m,0.010493179,kG-m
XCOR,XCDOG1,671.837541,XCOR:DOG:116,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
YCOR,YCX02,658.9999,YCOR:EXT:762,,Individual,-2,A,2,A,-0.020986359,kG-m,0.020986359,kG-m
KICK,BKRAPM4,3122.886632,KICK:BSYH:499,,Individual,0,A,1000,A,0,kG-m,11.26,kG-m
YCOR,YCSP4H,2886.049282,YCOR:SPH:447,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCSP5H,2908.108047,XCOR:SPH:516,,Individual,-2,A,2,A,-0.021,kG-m,0.021,kG-m
XCOR,XCPEPX1,3712.427431,XCOR:UNDS:4982,XCPEPX1,String Main,-6,A,6,A,-0.1033,kG-m,0.1039,kG-m
BEND,BCX352,3320.746038,BEND:LTUH:376,BCX352,String Main,0,A,250,A,0.0149,kG-m,4.4996,kG-m
BEND,BCX323,3293.787454,BEND:LTUH:302,BCX322,String,0,A,250,A,0.0139,kG-m,4.5385,kG-m
BEND,BCX31B3,3246.34204,BEND:LTUS:167,BCX31B2,String,0,A,250,A,0.0135,kG-m,4.5127,kG-m
BEND,BYSP1H,2835.731007,BEND:SPH:270,,Individual,0,A,125,A,0.136,GeV/c,17.9933,GeV/c
BEND,BRB2,744.543287,BEND:DOG:240,BRB2,String Main,0,A,265,A,0.0378,GeV/c,11.1657,GeV/c
BEND,BRCUS1,3177.15,BEND:CLTS:765,,Individual,0,A,200,A,0.1055,GeV/c,22.8966,GeV/c
BEND,BCX11,122.17622,BEND:BC1B:200,BCX12,String,0,A,375,A,0.0049,kG-m,1.2082,kG-m
BEND,BCX24,356.713152,BEND:BC2B:900,BCX22,String,0,A,125,A,0.0176,kG-m,5.4894,kG-m
BEND,BCXH1,18.2648,BEND:HTR:480,BCXH2,String,0,A,47,A,0.0031,GeV/c,0.2399,GeV/c
QUAD,QVB1B,3376.489974,QUAD:LTUS:540,QVB1B,String Main,0,A,200,A,-102.1643,kG,-0.2484,kG
QUAD,QSP12H,3061.700811,QUAD:SLTH:200,,Individual,0,A,200,A,-102.4084,kG,-0.2505,kG
QUAD,QUM1B,3537.636213,QUAD:LTUS:820,,Individual,-120,A,120,A,-67.6441,kG,67.4835,kG
QUAD,QCUS7,3130.170462,QUAD:CLTS:540,QCUS4,String,0,A,200,A,0.2657,kG,101.501,kG
